Segment Id	Segment Name	Last Updated On
5352	zeotap > Spain > Demographic > Province: Sevilla	2018-03-04 07:46:41
3025	zeotap > Spain > Demographic > Province: Girona	2018-02-27 16:01:09
4559	zeotap > Italy > Interest > Black Friday Shoppers (App Usage)	2018-02-27 07:54:43
2867	zeotap > Spain > Demographic > Province: Pontevedra	2018-03-05 08:06:51
4592	zeotap > Italy > Interest > Photo Lovers (App Usage)	2018-02-27 10:37:02
3822	zeotap > Italy > Demographics > Region: Marche	2018-02-23 04:55:39
3750	zeotap > Italy > Demographics > Province: Bologna	2018-02-23 04:55:39
3272	zeotap > Spain > Mobile Contract > Customer Type: Home & Family	2018-02-27 16:01:09
3007	zeotap > Spain > Demographics > Age: 18+	2018-02-27 14:41:12
3766	zeotap > Italy > Demographics > Province: Messina	2018-02-23 04:55:39
4112	zeotap > DE > Demographics: Women, Age: 25-34	2018-03-04 04:00:47
5537	zeotap > Spain > Demographic > Province: Pontevedra	2018-03-04 07:46:41
5239	zeotap > Spain > Demographics > Baby Boomers	
5546	zeotap > Spain > Demographic > Province: Toledo	2018-03-04 07:46:41
5547	zeotap > Spain > Demographic > Province: Valencia	2018-03-04 07:46:41
3838	zeotap > Italy > Demographics > Region: Umbria	2018-02-23 04:55:39
5234	zeotap > Italy > Mobile Contract > Customer Type: Business	2018-02-28 18:19:58
3794	zeotap > Italy > Demographics > Region: Sicilia	2018-02-23 04:55:39
5503	zeotap > Spain > Demographic > Province: Valladolid	2018-02-28 18:04:29
5216	zeotap > Italy > Interest > Photo Lovers (App Usage)	2018-02-27 10:37:02
3061	zeotap > Spain > Demographic > Language: English	2018-02-27 14:41:12
5539	zeotap > Spain > Demographic > Province: San Sebastián	2018-03-04 07:46:41
5139	zeotap > Italy > Demographics > Language: Arabic	2018-02-28 18:19:58
5135	zeotap > Italy > Demographics > Age: 65+	2018-02-28 18:19:58
3340	zeotap > US > Demographic > Age & Gender: M18-34	2018-03-05 12:25:51
5474	zeotap > Spain > Demographic > Province: Huelva	
5342	zeotap > Spain > Demographics > Region: Coastal Spain	2018-03-04 07:46:41
3792	zeotap > Italy > Demographics > Region: Sicilia	2018-02-23 04:17:16
5542	zeotap > Spain > Demographic > Province: Segovia	2018-03-04 07:46:41
3878	zeotap > Italy > Demographics > Mums	2018-02-23 04:17:16
3469	zeotap > Italy > Demographics > Age: 18-24	2018-02-23 04:55:39
5522	zeotap > Spain > Demographic > Province: Huelva	2018-03-04 07:46:41
3481	zeotap > Italy > Mobile Contract > Customer Type: Business	2018-02-23 04:55:39
3142	zeotap > UK > Demographics > Gender: Female / Women	2018-03-04 03:53:21
3874	zeotap > Italy > Demographics > Province: Trieste	2018-02-23 04:55:39
4746	zeotap > Spain > Interest > Business Professionals	2018-02-27 12:52:04
3810	zeotap > Italy > Demographics > Region: Sardegna	2018-02-23 04:55:39
5544	zeotap > Spain > Demographic > Province: Tarragona	2018-03-04 07:46:41
2865	zeotap > Spain > Demographic > Province: Lugo	2018-02-26 10:10:42
2855	zeotap > Spain > Demographic > Province: Madrid	2018-02-26 13:28:44
3842	zeotap > Italy > Demographics > Region: Molise	2018-02-23 04:55:39
3472	zeotap > Italy > Demographics > Age: 45-54	2018-02-23 04:55:39
4531	zeotap > UK > Interest > Mobile Shoppers (App Usage)	2018-02-19 07:45:49
3145	zeotap > UK > Demographics > Age: 18-24	2018-03-04 03:53:21
4747	zeotap > Spain > Interest > Business Professionals	2018-02-27 12:52:04
4891	zeotap > UK > Interest > Mobile Shoppers (App Usage)	2018-02-19 07:45:49
3624	zeotap > Spain > Demographics > Household Size: 1	2018-02-27 14:41:12
5293	zeotap > Spain > Demographics > Age: 18-24	2018-03-04 07:46:41
4156	zeotap > Spain > Demographics > Baby Boomers	2018-02-27 14:41:12
3041	zeotap > Spain > Demographic > Province: Navarra	2018-02-27 14:41:12
4748	zeotap > Italy > Custom > SA_01 (App Usage)	2018-02-27 12:35:48
2848	zeotap > Spain > Demographic > Province: Lleida	2018-02-26 10:10:42
5222	zeotap > Italy > Interest > Society	2018-02-28 18:19:58
5168	zeotap > Italy > Demographics > Region: Abruzzo	2018-02-28 18:19:58
5338	zeotap > Spain > Mobile Contract > Customer Type: Freelance	2018-03-04 07:46:41
5533	zeotap > Spain > Demographic > Province: Navarra	2018-03-04 07:46:41
3804	zeotap > Italy > Demographics > Region: Toscana	2018-02-23 04:17:16
458	zeotap > Italy > Demographics > Age: 18-24	2018-02-23 04:17:16
5526	zeotap > Spain > Demographic > Province: Las Palmas de Gran Canaria	2018-03-04 07:46:41
3623	zeotap > Spain > Demographics > Household Size: 1	2018-02-23 03:54:42
4532	zeotap > UK > Interest > Mobile Shoppers (App Usage)	2018-02-19 07:45:49
5286	zeotap > Spain > Mobile Contract > Customer Type: Home & Family	
5466	zeotap > Spain > Demographic > Province: Cádiz	
1517	zeotap > Spain > Demographics > Region: Northern Spain	2018-02-27 14:41:12
5515	zeotap > Spain > Demographic > Province: Cádiz	2018-03-04 07:46:41
3477	zeotap > Italy > Demographics > Region: Nielsen Area 1	2018-02-23 04:55:39
5528	zeotap > Spain > Demographic > Province: Lleida	2018-03-04 07:46:41
4866	zeotap > Spain > Interest > Food Delivery	2018-02-27 01:29:59
3525	zeotap > Italy > Demographics > Province: Torino	2018-02-23 04:55:39
3482	zeotap > Italy > Mobile Contract > Customer Type: Consumer	2018-02-23 04:55:39
5529	zeotap > Spain > Demographic > Province: Lugo	2018-03-04 07:46:41
2854	zeotap > Spain > Demographic > Province: La Rioja	2018-02-26 13:28:44
2827	zeotap > Spain > Demographic > Province: Huesca	2018-02-26 10:10:42
2824	zeotap > Spain > Demographic > Province: Huelva	2018-02-26 10:10:42
2864	zeotap > Spain > Demographic > Province: La Coruña	2018-02-26 13:28:44
3870	zeotap > Italy > Demographics > Province: Cagliari	2018-02-23 04:55:39
5130	zeotap > Italy > Demographics > Age: 18-24	2018-02-28 18:19:58
5198	zeotap > Italy > Interest > Dating (App Usage)	2018-02-27 10:21:25
5612	zeotap > India > Custom > Prepaid > Low ARPU (Vodafone)_2	
5336	zeotap > Spain > Mobile Contract > Customer Type: Small Business & Freelance	2018-03-04 07:46:41
5337	zeotap > Spain > Mobile Contract > Customer Type: Small Business	2018-03-04 07:46:41
5333	zeotap > Spain > Mobile Contract > Payment Type: Pre-paid	2018-03-04 07:46:41
2835	zeotap > Spain > Demographic > Province: Guadalajara	2018-02-26 13:28:44
2849	zeotap > Spain > Demographic > Province: Girona	2018-02-26 10:10:42
3480	zeotap > Italy > Demographics > Region: Nielsen Area 4	2018-02-23 04:55:39
4627	zeotap > Italy > Interest > Dating (App Usage)	2018-02-27 10:21:25
5080	zeotap > Italy > Interest > Dating (App Usage)	2018-02-27 10:21:25
5613	zeotap > India > Custom > Prepaid > Low ARPU (Vodafone)_2	
5348	zeotap > Spain > Demographic > Province: Almería	2018-03-04 07:46:41
4107	zeotap > DE > Demographics: Women, Age: 18-24	2018-03-04 04:49:08
4628	zeotap > Italy > Interest > Dating (App Usage)	2018-02-27 10:21:25
3478	zeotap > Italy > Demographics > Region: Nielsen Area 2	2018-02-23 04:55:39
3830	zeotap > Italy > Demographics > Region: Friuli-Venezia Giulia	2018-02-23 04:55:39
5455	zeotap > Spain > Demographic > Language: Spanish	
1278	zeotap > Italy > Demographics > Gender: Female / Women	2018-02-23 05:25:22
4101	zeotap > DE > Demographics > Age: 25-49	2018-03-04 04:49:08
3471	zeotap > Italy > Demographics > Age: 35-44	2018-02-23 04:55:39
3854	zeotap > Italy > Demographics > Province: Sassari	2018-02-23 04:55:39
5271	zeotap > Spain > Interest > Motorbikes	
5468	zeotap > Spain > Demographic > Province: Ceuta	
3003	zeotap > Germany > Demographics > Age: 55-64	2018-03-04 04:49:08
2860	zeotap > Spain > Demographic > Province: Castellón	2018-02-26 13:28:44
2823	zeotap > Spain > Demographic > Province: Cádiz	2018-02-26 10:10:42
2850	zeotap > Spain > Demographic > Province: Ceuta	2018-02-26 10:10:42
3291	zeotap > Italy > Demographics > Age & Gender: Male / Men, 25 - 34	2018-02-23 04:17:16
5190	zeotap > Italy > Interest > Arts & Entertainment	2018-02-28 18:19:58
5457	zeotap > Spain > Demographic > Province: Albacete	
5246	zeotap > Spain > Demographics > Region: Central Spain	
3806	zeotap > Italy > Demographics > Region: Toscana	2018-02-23 04:55:39
4352	zeotap > USA > Interest > Game Casual (App Usage)	2018-03-04 22:31:24
4119	zeotap > DE > Demographics: Women, Age: 35-44	2018-03-04 04:49:08
3006	zeotap > Germany > Demographics > Gender: Male / Men	2018-03-04 04:49:08
4816	zeotap > UK > Demographics > Age: 45-54	2018-02-23 05:19:22
2862	zeotap > Spain > Demographic > Province: Bilbao	2018-02-26 10:10:42
2852	zeotap > Spain > Demographic > Province: Cáceres	2018-02-26 13:28:44
3776	zeotap > Italy > Demographics > Province: Venezia	2018-02-23 04:17:16
5459	zeotap > Spain > Demographic > Province: Almería	
3758	zeotap > Italy > Demographics > Province: La Spezia	2018-02-23 04:55:39
3782	zeotap > Italy > Demographics > Region: Piemonte	2018-02-23 04:55:39
4104	zeotap > DE > Demographics: Men, Age: 18-24	2018-03-04 04:49:08
5463	zeotap > Spain > Demographic > Province: Bilbao	
3834	zeotap > Italy > Demographics > Region: Trentino-Alto Adige	2018-02-23 04:55:39
5465	zeotap > Spain > Demographic > Province: Cáceres	
3513	zeotap > Italy > Demographics > Region: Lazio	2018-02-23 04:55:39
2846	zeotap > Spain > Demographic > Province: Barcelona	2018-02-26 13:28:44
2853	zeotap > Spain > Demographic > Province: Badajoz	2018-02-26 13:28:44
2829	zeotap > Spain > Demographic > Province: Asturias	2018-02-26 13:28:44
4815	zeotap > UK > Demographics > Age: 35-44	2018-02-23 05:19:22
4348	zeotap > USA > Interest > Books (App Usage)	2018-03-04 21:25:56
5462	zeotap > Spain > Demographic > Province: Barcelona	
4125	zeotap > DE > Demographics: Women, Age: 45+	2018-03-04 04:49:08
5247	zeotap > Spain > Demographics > Region: Coastal Spain	
2871	zeotap > Spain > Demographic > Language: Italian	2018-02-26 10:10:42
2869	zeotap > Spain > Demographic > Geo: Mountain Area	2018-02-26 13:28:44
2868	zeotap > Spain > Demographic > Geo: Coast Area	2018-02-26 10:10:42
4684	zeotap > UK > Demographics > Language: Spanish	2018-02-23 10:58:58
2873	zeotap > Spain > Demographic > Language: French	2018-02-26 13:28:44
2858	zeotap > Spain > Demographic > Province: Alicante	2018-02-26 13:28:44
4077	zeotap > Italy > Demographics > Region: Veneto	2018-02-23 05:25:22
3528	zeotap > Italy > Demographics > Province: Napoli	2018-02-23 04:55:39
5469	zeotap > Spain > Demographic > Province: Córdoba	
5245	zeotap > Spain > Demographics > Region: Catalonia	
3896	zeotap > DE > Demographics > Age: 18-49	2018-03-04 04:49:08
4049	zeotap > Italy > Demographics > Province: Parma	2018-02-23 05:25:22
3292	zeotap > Italy > Demographics > Age & Gender: Male / Men, 35 - 44	2018-02-23 03:52:31
3746	zeotap > Italy > Demographics > Province: Catania	2018-02-23 04:55:39
5186	zeotap > Italy > Demographics > Region: Toscana	2018-02-28 18:19:58
3397	Zeotap > Spain > Interest > Pet Lovers	2018-02-27 16:51:17
3314	Zeotap > Spain > Appusage > Lifestyle	2018-03-05 08:54:57
3315	Zeotap > Spain > Appusage > Music and Audio	2018-03-05 09:39:59
3764	zeotap > Italy > Demographics > Province: Messina	2018-02-23 03:52:31
4832	zeotap > UK > Interest > Sports	2018-02-23 05:19:22
4350	zeotap > USA > Interest > Education (App Usage)	2018-03-04 21:33:57
3846	zeotap > Italy > Demographics > Region: Valle d Aosta	2018-02-23 04:55:39
5202	zeotap > Italy > Interest > Gifts for her (App Usage)	2018-02-27 07:57:29
5464	zeotap > Spain > Demographic > Province: Burgos	
4561	zeotap > Italy > Interest > Gifts for her (App Usage)	2018-02-27 07:57:29
3311	Zeotap > Spain > Appusage > Game	2018-03-05 11:32:28
3310	Zeotap > Spain > Appusage > Fashion and Beauty	2018-03-05 08:17:21
3309	Zeotap > Spain > Appusage > Entertainment	2018-03-05 09:11:07
5447	zeotap > Spain > Demographic > Foreigners	
5471	zeotap > Spain > Demographic > Province: Girona	
5467	zeotap > Spain > Demographic > Province: Castellón	
1289	zeotap > Italy > Mobile Contract > Payment Type: Pre-paid	2018-02-23 05:25:22
5086	zeotap > Italy > Interest > Gifts for her (App Usage)	2018-02-27 07:57:29
3744	zeotap > Italy > Demographics > Province: Catania	2018-02-23 04:17:16
5478	zeotap > Spain > Demographic > Province: La Rioja	
401	zeotap > Spain > Demographics > Age: 18-24	2018-03-05 08:06:51
2778	zeotap >Spain > Custom > Audience Discovery	2018-02-26 13:28:44
3307	Zeotap > Spain > Appusage > Business and Finance	2018-03-05 09:58:54
3786	zeotap > Italy > Demographics > Region: Veneto	2018-02-23 04:55:39
3826	zeotap > Italy > Demographics > Region: Basilicata	2018-02-23 04:55:39
4065	zeotap > Italy > Demographics > Region: Liguria	2018-02-23 05:25:22
5472	zeotap > Spain > Demographic > Province: Granada	
5475	zeotap > Spain > Demographic > Province: Huesca	
4040	zeotap > Italy > Demographics > Province: Catania	2018-02-23 05:25:22
4042	zeotap > Italy > Demographics > Province: Genova	2018-02-23 05:25:22
4562	zeotap > Italy > Interest > Gifts for her (App Usage)	2018-02-27 07:57:29
3287	zeotap > Italy > Demographics > Age & Gender: Female / Women, 45 - 54	2018-02-23 04:17:16
3274	zeotap > Spain > Mobile Contract > Payment Type: Pre-paid	2018-02-27 14:41:12
4052	zeotap > Italy > Demographics > Province: Roma	2018-02-23 05:25:22
440	zeotap > Spain > Demographics > Age: 65+	2018-03-05 08:06:51
3628	zeotap > Spain > Demographics > Household Size: 3	2018-03-05 08:06:51
3631	zeotap > Spain > Demographics > Household Size: 4+	2018-03-05 08:06:51
3484	zeotap > Italy > Mobile Contract > Payment Type: Pre-paid	2018-02-23 04:55:39
3016	zeotap > Spain > Demographic > Province: Barcelona	2018-02-27 14:41:12
5483	zeotap > Spain > Demographic > Province: Madrid	
5477	zeotap > Spain > Demographic > Province: La Coruña	
5476	zeotap > Spain > Demographic > Province: Jaén	
3709	zeotap > USA > Programming > App Development	2018-03-05 12:25:51
4356	zeotap > USA > Interest > Music (App Usage)	2018-03-05 00:35:03
181	zeotap > Spain > Demographics > Region: Central Spain	2018-02-26 13:28:44
183	zeotap > Spain > Demographics > Region: Eastern Spain	2018-02-26 10:10:42
182	zeotap > Spain > Demographics > Region: Coastal Spain	2018-02-26 10:10:42
3548	zeotap > Italy > Demographics > Language: English	2018-02-25 22:26:05
185	zeotap > Spain > Demographics > Region: Southern Spain	2018-02-26 10:10:42
4410	zeotap > France > Interest > Beauty & Cosmetics (App Usage)	2018-02-27 01:56:52
4060	zeotap > Italy > Demographics > Region: Calabria	2018-02-23 05:25:22
3561	zeotap > Italy > Demographics > Nationality: Non Italians	2018-02-23 04:17:16
4030	zeotap > Italy > Demographic > Young City Professionals	2018-02-23 05:25:22
3818	zeotap > Italy > Demographics > Region: Abruzzo	2018-02-23 04:55:39
5480	zeotap > Spain > Demographic > Province: León	
4059	zeotap > Italy > Demographics > Region: Basilicata	2018-02-23 05:25:22
5267	zeotap > Spain > Interest > Hobbies & Interests > Photography	
3625	zeotap > Spain > Demographics > Household Size: 2	2018-03-05 08:06:51
1282	zeotap > Italy > Demographics > Age: 45-54	2018-02-23 05:25:22
3814	zeotap > Italy > Demographics > Region: Liguria	2018-02-23 04:55:39
3770	zeotap > Italy > Demographics > Province: Reggio Calabria	2018-02-23 04:55:39
4342	zeotap > USA > Interest > Photo & Video (App Usage)	2018-03-04 21:43:28
5488	zeotap > Spain > Demographic > Province: Ourense	2018-02-28 18:04:29
3729	zeotap > Spain > Interest > Travel	2018-02-19 09:52:04
5489	zeotap > Spain > Demographic > Province: Palencia	2018-02-28 18:04:29
3470	zeotap > Italy > Demographics > Age: 25-34	2018-02-23 04:55:39
3519	zeotap > Italy > Demographics > Province: Roma	2018-02-23 04:55:39
5450	zeotap > Spain > Demographic > Geo: Coast Area	
5191	zeotap > Italy > Interest > Arts & Entertainment > Books & Literature	2018-02-28 18:19:58
5453	zeotap > Spain > Demographic > Language: French	
5296	zeotap > Germany > Custom Audience > P&G > M18-39	2018-03-04 04:49:08
5220	zeotap > Italy > Interest > Shopping (App Usage)	2018-02-27 09:29:19
5177	zeotap > Italy > Demographics > Region: Molise	2018-02-28 18:19:58
3179	zeotap > Spain > Demographic > Foreigners	2018-02-23 03:54:42
4411	zeotap > France > Interest > Beauty & Cosmetics (App Usage)	2018-02-27 01:56:52
3460	zeotap > US > Mobile Contract > Non "My T-Mobile App" Subscribers	2018-03-05 12:25:51
4222	zeotap > UK > Interest > Travel	2018-02-27 00:55:01
4073	zeotap > Italy > Demographics > Region: Toscana	2018-02-23 05:25:22
4223	zeotap > UK > Interest > Travel	2018-02-27 00:55:01
3985	zeotap > Spain > Demographic > Province: Jaén	2018-02-23 03:33:30
3023	zeotap > Spain > Demographic > Province: Córdoba	2018-02-27 14:41:12
4358	zeotap > USA > Interest > Medical (App Usage)	2018-03-04 21:48:27
5454	zeotap > Spain > Demographic > Language: Italian	
4063	zeotap > Italy > Demographics > Region: Friuli-Venezia Giulia	2018-02-23 05:25:22
5100	zeotap > Italy > Interest > Shopping (App Usage)	2018-02-27 09:29:19
1252	zeotap > Spain > Demographics > Age: 65+	2018-02-23 03:54:42
1284	zeotap > Italy > Demographics > Age: 65+	2018-02-23 05:25:22
1281	zeotap > Italy > Demographics > Age: 35-44	2018-02-23 05:25:22
3271	zeotap > Spain > Mobile Contract > Customer Type: Home & Family	2018-02-23 03:54:42
4336	zeotap > USA > Interest > Game Arcade (App Usage)	2018-03-04 21:48:20
4220	zeotap > Spain > Interest > Travel	2018-02-19 09:52:04
3546	zeotap > GB > Fitness (Contextual)	2018-03-04 04:31:16
4171	zeotap > Spain > Demographic > Generation Z	2018-02-27 14:41:12
3338	zeotap > US > Demographic > Age & Gender: F18-44	2018-03-05 12:25:51
3895	zeotap > DE > Demographics > Age: 18-49	2018-03-04 04:00:47
4594	zeotap > Italy > Interest > Shopping (App Usage)	2018-02-27 09:29:19
4360	zeotap > USA > Interest > Game Puzzle (App Usage)	2018-03-05 02:55:04
4174	zeotap > France > Interest > Travel	2018-02-27 00:41:57
3056	zeotap > Spain > Demographic > Province: Valencia	2018-02-27 14:41:12
3058	zeotap > Spain > Demographic > Province: Vitoria	2018-02-27 14:41:12
4354	zeotap > USA > Interest > Game Trivia (App Usage)	2018-03-04 21:52:40
4595	zeotap > Italy > Interest > Shopping (App Usage)	2018-02-27 09:29:19
5227	zeotap > Italy > Interest > Streaming & Film lovers (App Usage)	2018-02-27 10:24:14
5119	zeotap > Italy > Interest > Streaming & Film lovers (App Usage)	2018-02-27 10:24:14
4175	zeotap > France > Interest > Travel	2018-02-27 00:41:57
5283	zeotap > Spain > Interest > Travel	
4475	zeotap > Germany > Interest > Singles & Dating (App Usage)	2018-02-05 06:25:26
4490	zeotap > Germany > Interest > Mobile Banking (App Usage)	2018-02-27 08:10:36
4105	zeotap > DE > Demographics: Women, Age: 18-24	2018-02-24 00:44:54
